:START_ID,:END_ID,relation,:TYPE
126,21110,Cr-max,Cr-max
127,21111,Cr-max,Cr-max
128,21112,Cr-max,Cr-max
129,21113,Cr-max,Cr-max
130,21114,Cr-max,Cr-max
131,21115,Cr-max,Cr-max
132,21116,Cr-max,Cr-max
133,21117,Cr-max,Cr-max
134,21118,Cr-max,Cr-max
135,21119,Cr-max,Cr-max
136,21120,Cr-max,Cr-max
137,21121,Cr-max,Cr-max
138,21122,Cr-max,Cr-max
139,21123,Cr-max,Cr-max
140,21124,Cr-max,Cr-max
141,21125,Cr-max,Cr-max
142,21126,Cr-max,Cr-max
143,21127,Cr-max,Cr-max
144,21128,Cr-max,Cr-max
145,21129,Cr-max,Cr-max
146,21130,Cr-max,Cr-max
147,21131,Cr-max,Cr-max
148,21132,Cr-max,Cr-max
149,21133,Cr-max,Cr-max
150,21134,Cr-max,Cr-max
152,21135,Cr-max,Cr-max
153,21136,Cr-max,Cr-max
155,21137,Cr-max,Cr-max
156,21138,Cr-max,Cr-max
157,21139,Cr-max,Cr-max
158,21140,Cr-max,Cr-max
159,21141,Cr-max,Cr-max
160,21142,Cr-max,Cr-max
161,21143,Cr-max,Cr-max
163,21144,Cr-max,Cr-max
164,21145,Cr-max,Cr-max
165,21146,Cr-max,Cr-max
166,21147,Cr-max,Cr-max
167,21148,Cr-max,Cr-max
169,21149,Cr-max,Cr-max
171,21150,Cr-max,Cr-max
172,21151,Cr-max,Cr-max
173,21152,Cr-max,Cr-max
174,21153,Cr-max,Cr-max
175,21154,Cr-max,Cr-max
176,21155,Cr-max,Cr-max
178,21156,Cr-max,Cr-max
180,21157,Cr-max,Cr-max
181,21158,Cr-max,Cr-max
182,21159,Cr-max,Cr-max
183,21160,Cr-max,Cr-max
184,21161,Cr-max,Cr-max
185,21162,Cr-max,Cr-max
187,21163,Cr-max,Cr-max
188,21164,Cr-max,Cr-max
189,21165,Cr-max,Cr-max
190,21166,Cr-max,Cr-max
191,21167,Cr-max,Cr-max
192,21168,Cr-max,Cr-max
193,21169,Cr-max,Cr-max
194,21170,Cr-max,Cr-max
195,21171,Cr-max,Cr-max
196,21172,Cr-max,Cr-max
197,21173,Cr-max,Cr-max
198,21174,Cr-max,Cr-max
199,21175,Cr-max,Cr-max
200,21176,Cr-max,Cr-max
201,21177,Cr-max,Cr-max
202,21178,Cr-max,Cr-max
203,21179,Cr-max,Cr-max
204,21180,Cr-max,Cr-max
205,21181,Cr-max,Cr-max
206,21182,Cr-max,Cr-max
207,21183,Cr-max,Cr-max
208,21184,Cr-max,Cr-max
209,21185,Cr-max,Cr-max
210,21186,Cr-max,Cr-max
211,21187,Cr-max,Cr-max
212,21188,Cr-max,Cr-max
215,21189,Cr-max,Cr-max
216,21190,Cr-max,Cr-max
217,21191,Cr-max,Cr-max
218,21192,Cr-max,Cr-max
219,21193,Cr-max,Cr-max
220,21194,Cr-max,Cr-max
221,21195,Cr-max,Cr-max
223,21196,Cr-max,Cr-max
224,21197,Cr-max,Cr-max
1,22001,Cr-min,Cr-min
2,22002,Cr-min,Cr-min
3,22003,Cr-min,Cr-min
5,22004,Cr-min,Cr-min
6,22005,Cr-min,Cr-min
7,22006,Cr-min,Cr-min
8,22007,Cr-min,Cr-min
9,22008,Cr-min,Cr-min
10,22009,Cr-min,Cr-min
11,22010,Cr-min,Cr-min
13,22011,Cr-min,Cr-min
14,22012,Cr-min,Cr-min
15,22013,Cr-min,Cr-min
17,22014,Cr-min,Cr-min
18,22015,Cr-min,Cr-min
19,22016,Cr-min,Cr-min
21,22017,Cr-min,Cr-min
23,22018,Cr-min,Cr-min
24,22019,Cr-min,Cr-min
25,22020,Cr-min,Cr-min
26,22021,Cr-min,Cr-min
27,22022,Cr-min,Cr-min
28,22023,Cr-min,Cr-min
30,22024,Cr-min,Cr-min
31,22025,Cr-min,Cr-min
32,22026,Cr-min,Cr-min
34,22027,Cr-min,Cr-min
35,22028,Cr-min,Cr-min
36,22029,Cr-min,Cr-min
37,22030,Cr-min,Cr-min
38,22031,Cr-min,Cr-min
39,22032,Cr-min,Cr-min
40,22033,Cr-min,Cr-min
42,22034,Cr-min,Cr-min
43,22035,Cr-min,Cr-min
44,22036,Cr-min,Cr-min
45,22037,Cr-min,Cr-min
46,22038,Cr-min,Cr-min
47,22039,Cr-min,Cr-min
48,22040,Cr-min,Cr-min
49,22041,Cr-min,Cr-min
50,22042,Cr-min,Cr-min
51,22043,Cr-min,Cr-min
52,22044,Cr-min,Cr-min
53,22045,Cr-min,Cr-min
54,22046,Cr-min,Cr-min
55,22047,Cr-min,Cr-min
56,22048,Cr-min,Cr-min
57,22049,Cr-min,Cr-min
58,22050,Cr-min,Cr-min
59,22051,Cr-min,Cr-min
60,22052,Cr-min,Cr-min
61,22053,Cr-min,Cr-min
62,22054,Cr-min,Cr-min
63,22055,Cr-min,Cr-min
64,22056,Cr-min,Cr-min
65,22057,Cr-min,Cr-min
66,22058,Cr-min,Cr-min
67,22059,Cr-min,Cr-min
68,22060,Cr-min,Cr-min
69,22061,Cr-min,Cr-min
70,22062,Cr-min,Cr-min
71,22063,Cr-min,Cr-min
72,22064,Cr-min,Cr-min
74,22065,Cr-min,Cr-min
75,22066,Cr-min,Cr-min
77,22067,Cr-min,Cr-min
78,22068,Cr-min,Cr-min
79,22069,Cr-min,Cr-min
80,22070,Cr-min,Cr-min
81,22071,Cr-min,Cr-min
82,22072,Cr-min,Cr-min
83,22073,Cr-min,Cr-min
84,22074,Cr-min,Cr-min
85,22075,Cr-min,Cr-min
86,22076,Cr-min,Cr-min
87,22077,Cr-min,Cr-min
88,22078,Cr-min,Cr-min
89,22079,Cr-min,Cr-min
90,22080,Cr-min,Cr-min
91,22081,Cr-min,Cr-min
93,22082,Cr-min,Cr-min
94,22083,Cr-min,Cr-min
95,22084,Cr-min,Cr-min
96,22085,Cr-min,Cr-min
97,22086,Cr-min,Cr-min
98,22087,Cr-min,Cr-min
100,22088,Cr-min,Cr-min
102,22089,Cr-min,Cr-min
103,22090,Cr-min,Cr-min
104,22091,Cr-min,Cr-min
105,22092,Cr-min,Cr-min
106,22093,Cr-min,Cr-min
107,22094,Cr-min,Cr-min
108,22095,Cr-min,Cr-min
110,22096,Cr-min,Cr-min
112,22097,Cr-min,Cr-min
113,22098,Cr-min,Cr-min
114,22099,Cr-min,Cr-min
115,22100,Cr-min,Cr-min
116,22101,Cr-min,Cr-min
117,22102,Cr-min,Cr-min
119,22103,Cr-min,Cr-min
120,22104,Cr-min,Cr-min
121,22105,Cr-min,Cr-min
122,22106,Cr-min,Cr-min
123,22107,Cr-min,Cr-min
124,22108,Cr-min,Cr-min
125,22109,Cr-min,Cr-min
126,22110,Cr-min,Cr-min
127,22111,Cr-min,Cr-min
128,22112,Cr-min,Cr-min
129,22113,Cr-min,Cr-min
130,22114,Cr-min,Cr-min
131,22115,Cr-min,Cr-min
132,22116,Cr-min,Cr-min
133,22117,Cr-min,Cr-min
134,22118,Cr-min,Cr-min
135,22119,Cr-min,Cr-min
136,22120,Cr-min,Cr-min
137,22121,Cr-min,Cr-min
138,22122,Cr-min,Cr-min
139,22123,Cr-min,Cr-min
140,22124,Cr-min,Cr-min
141,22125,Cr-min,Cr-min
142,22126,Cr-min,Cr-min
143,22127,Cr-min,Cr-min
144,22128,Cr-min,Cr-min
145,22129,Cr-min,Cr-min
146,22130,Cr-min,Cr-min
147,22131,Cr-min,Cr-min
148,22132,Cr-min,Cr-min
149,22133,Cr-min,Cr-min
150,22134,Cr-min,Cr-min
152,22135,Cr-min,Cr-min
153,22136,Cr-min,Cr-min
155,22137,Cr-min,Cr-min
156,22138,Cr-min,Cr-min
157,22139,Cr-min,Cr-min
158,22140,Cr-min,Cr-min
159,22141,Cr-min,Cr-min
160,22142,Cr-min,Cr-min
161,22143,Cr-min,Cr-min
163,22144,Cr-min,Cr-min
164,22145,Cr-min,Cr-min
165,22146,Cr-min,Cr-min
166,22147,Cr-min,Cr-min
167,22148,Cr-min,Cr-min
169,22149,Cr-min,Cr-min
171,22150,Cr-min,Cr-min
172,22151,Cr-min,Cr-min
173,22152,Cr-min,Cr-min
174,22153,Cr-min,Cr-min
175,22154,Cr-min,Cr-min
176,22155,Cr-min,Cr-min
178,22156,Cr-min,Cr-min
180,22157,Cr-min,Cr-min
181,22158,Cr-min,Cr-min
182,22159,Cr-min,Cr-min
183,22160,Cr-min,Cr-min
184,22161,Cr-min,Cr-min
185,22162,Cr-min,Cr-min
187,22163,Cr-min,Cr-min
188,22164,Cr-min,Cr-min
189,22165,Cr-min,Cr-min
190,22166,Cr-min,Cr-min
191,22167,Cr-min,Cr-min
192,22168,Cr-min,Cr-min
193,22169,Cr-min,Cr-min
194,22170,Cr-min,Cr-min
195,22171,Cr-min,Cr-min
196,22172,Cr-min,Cr-min
197,22173,Cr-min,Cr-min
198,22174,Cr-min,Cr-min
199,22175,Cr-min,Cr-min
200,22176,Cr-min,Cr-min
201,22177,Cr-min,Cr-min
202,22178,Cr-min,Cr-min
203,22179,Cr-min,Cr-min
204,22180,Cr-min,Cr-min
205,22181,Cr-min,Cr-min
206,22182,Cr-min,Cr-min
207,22183,Cr-min,Cr-min
208,22184,Cr-min,Cr-min
209,22185,Cr-min,Cr-min
210,22186,Cr-min,Cr-min
211,22187,Cr-min,Cr-min
212,22188,Cr-min,Cr-min
215,22189,Cr-min,Cr-min
216,22190,Cr-min,Cr-min
217,22191,Cr-min,Cr-min
218,22192,Cr-min,Cr-min
219,22193,Cr-min,Cr-min
220,22194,Cr-min,Cr-min
221,22195,Cr-min,Cr-min
223,22196,Cr-min,Cr-min
224,22197,Cr-min,Cr-min
1,23001,Ni-max,Ni-max
2,23002,Ni-max,Ni-max
3,23003,Ni-max,Ni-max
7,23004,Ni-max,Ni-max
9,23005,Ni-max,Ni-max
10,23006,Ni-max,Ni-max
11,23007,Ni-max,Ni-max
13,23008,Ni-max,Ni-max
14,23009,Ni-max,Ni-max
15,23010,Ni-max,Ni-max
17,23011,Ni-max,Ni-max
18,23012,Ni-max,Ni-max
19,23013,Ni-max,Ni-max
21,23014,Ni-max,Ni-max
23,23015,Ni-max,Ni-max
25,23016,Ni-max,Ni-max
26,23017,Ni-max,Ni-max
27,23018,Ni-max,Ni-max
28,23019,Ni-max,Ni-max
32,23020,Ni-max,Ni-max
34,23021,Ni-max,Ni-max
35,23022,Ni-max,Ni-max
37,23023,Ni-max,Ni-max
38,23024,Ni-max,Ni-max
39,23025,Ni-max,Ni-max
40,23026,Ni-max,Ni-max
42,23027,Ni-max,Ni-max
43,23028,Ni-max,Ni-max
44,23029,Ni-max,Ni-max
45,23030,Ni-max,Ni-max
46,23031,Ni-max,Ni-max
47,23032,Ni-max,Ni-max
48,23033,Ni-max,Ni-max
49,23034,Ni-max,Ni-max
50,23035,Ni-max,Ni-max
51,23036,Ni-max,Ni-max
52,23037,Ni-max,Ni-max
53,23038,Ni-max,Ni-max
54,23039,Ni-max,Ni-max
55,23040,Ni-max,Ni-max
56,23041,Ni-max,Ni-max
57,23042,Ni-max,Ni-max
58,23043,Ni-max,Ni-max
59,23044,Ni-max,Ni-max
60,23045,Ni-max,Ni-max
61,23046,Ni-max,Ni-max
62,23047,Ni-max,Ni-max
63,23048,Ni-max,Ni-max
64,23049,Ni-max,Ni-max
65,23050,Ni-max,Ni-max
67,23051,Ni-max,Ni-max
68,23052,Ni-max,Ni-max
69,23053,Ni-max,Ni-max
70,23054,Ni-max,Ni-max
72,23055,Ni-max,Ni-max
74,23056,Ni-max,Ni-max
77,23057,Ni-max,Ni-max
78,23058,Ni-max,Ni-max
79,23059,Ni-max,Ni-max
80,23060,Ni-max,Ni-max
81,23061,Ni-max,Ni-max
82,23062,Ni-max,Ni-max
83,23063,Ni-max,Ni-max
85,23064,Ni-max,Ni-max
86,23065,Ni-max,Ni-max
87,23066,Ni-max,Ni-max
88,23067,Ni-max,Ni-max
90,23068,Ni-max,Ni-max
91,23069,Ni-max,Ni-max
92,23070,Ni-max,Ni-max
93,23071,Ni-max,Ni-max
94,23072,Ni-max,Ni-max
96,23073,Ni-max,Ni-max
97,23074,Ni-max,Ni-max
98,23075,Ni-max,Ni-max
100,23076,Ni-max,Ni-max
102,23077,Ni-max,Ni-max
103,23078,Ni-max,Ni-max
104,23079,Ni-max,Ni-max
106,23080,Ni-max,Ni-max
107,23081,Ni-max,Ni-max
108,23082,Ni-max,Ni-max
110,23083,Ni-max,Ni-max
112,23084,Ni-max,Ni-max
113,23085,Ni-max,Ni-max
114,23086,Ni-max,Ni-max
115,23087,Ni-max,Ni-max
116,23088,Ni-max,Ni-max
117,23089,Ni-max,Ni-max
119,23090,Ni-max,Ni-max
120,23091,Ni-max,Ni-max
121,23092,Ni-max,Ni-max
122,23093,Ni-max,Ni-max
123,23094,Ni-max,Ni-max
124,23095,Ni-max,Ni-max
125,23096,Ni-max,Ni-max
126,23097,Ni-max,Ni-max
127,23098,Ni-max,Ni-max
128,23099,Ni-max,Ni-max
129,23100,Ni-max,Ni-max
130,23101,Ni-max,Ni-max
131,23102,Ni-max,Ni-max
132,23103,Ni-max,Ni-max
133,23104,Ni-max,Ni-max
134,23105,Ni-max,Ni-max
136,23106,Ni-max,Ni-max
137,23107,Ni-max,Ni-max
138,23108,Ni-max,Ni-max
139,23109,Ni-max,Ni-max
140,23110,Ni-max,Ni-max
141,23111,Ni-max,Ni-max
142,23112,Ni-max,Ni-max
143,23113,Ni-max,Ni-max
144,23114,Ni-max,Ni-max
145,23115,Ni-max,Ni-max
146,23116,Ni-max,Ni-max
147,23117,Ni-max,Ni-max
149,23118,Ni-max,Ni-max
150,23119,Ni-max,Ni-max
152,23120,Ni-max,Ni-max
153,23121,Ni-max,Ni-max
155,23122,Ni-max,Ni-max
156,23123,Ni-max,Ni-max
157,23124,Ni-max,Ni-max
158,23125,Ni-max,Ni-max
160,23126,Ni-max,Ni-max
161,23127,Ni-max,Ni-max
163,23128,Ni-max,Ni-max
164,23129,Ni-max,Ni-max
165,23130,Ni-max,Ni-max
166,23131,Ni-max,Ni-max
167,23132,Ni-max,Ni-max
169,23133,Ni-max,Ni-max
171,23134,Ni-max,Ni-max
172,23135,Ni-max,Ni-max
175,23136,Ni-max,Ni-max
176,23137,Ni-max,Ni-max
178,23138,Ni-max,Ni-max
180,23139,Ni-max,Ni-max
181,23140,Ni-max,Ni-max
182,23141,Ni-max,Ni-max
183,23142,Ni-max,Ni-max
184,23143,Ni-max,Ni-max
185,23144,Ni-max,Ni-max
186,23145,Ni-max,Ni-max
187,23146,Ni-max,Ni-max
189,23147,Ni-max,Ni-max
190,23148,Ni-max,Ni-max
191,23149,Ni-max,Ni-max
192,23150,Ni-max,Ni-max
193,23151,Ni-max,Ni-max
194,23152,Ni-max,Ni-max
196,23153,Ni-max,Ni-max
197,23154,Ni-max,Ni-max
198,23155,Ni-max,Ni-max
199,23156,Ni-max,Ni-max
200,23157,Ni-max,Ni-max
201,23158,Ni-max,Ni-max
202,23159,Ni-max,Ni-max
204,23160,Ni-max,Ni-max
205,23161,Ni-max,Ni-max
206,23162,Ni-max,Ni-max
207,23163,Ni-max,Ni-max
208,23164,Ni-max,Ni-max
209,23165,Ni-max,Ni-max
210,23166,Ni-max,Ni-max
211,23167,Ni-max,Ni-max
212,23168,Ni-max,Ni-max
214,23169,Ni-max,Ni-max
215,23170,Ni-max,Ni-max
216,23171,Ni-max,Ni-max
217,23172,Ni-max,Ni-max
218,23173,Ni-max,Ni-max
219,23174,Ni-max,Ni-max
220,23175,Ni-max,Ni-max
221,23176,Ni-max,Ni-max
223,23177,Ni-max,Ni-max
224,23178,Ni-max,Ni-max
1,24001,Ni-min,Ni-min
2,24002,Ni-min,Ni-min
3,24003,Ni-min,Ni-min
7,24004,Ni-min,Ni-min
9,24005,Ni-min,Ni-min
10,24006,Ni-min,Ni-min
11,24007,Ni-min,Ni-min
13,24008,Ni-min,Ni-min
14,24009,Ni-min,Ni-min
15,24010,Ni-min,Ni-min
17,24011,Ni-min,Ni-min
18,24012,Ni-min,Ni-min
19,24013,Ni-min,Ni-min
21,24014,Ni-min,Ni-min
23,24015,Ni-min,Ni-min
25,24016,Ni-min,Ni-min
26,24017,Ni-min,Ni-min
27,24018,Ni-min,Ni-min
28,24019,Ni-min,Ni-min
32,24020,Ni-min,Ni-min
34,24021,Ni-min,Ni-min
35,24022,Ni-min,Ni-min
37,24023,Ni-min,Ni-min
38,24024,Ni-min,Ni-min
39,24025,Ni-min,Ni-min
40,24026,Ni-min,Ni-min
42,24027,Ni-min,Ni-min
43,24028,Ni-min,Ni-min
44,24029,Ni-min,Ni-min
45,24030,Ni-min,Ni-min
46,24031,Ni-min,Ni-min
47,24032,Ni-min,Ni-min
48,24033,Ni-min,Ni-min
49,24034,Ni-min,Ni-min
50,24035,Ni-min,Ni-min
51,24036,Ni-min,Ni-min
52,24037,Ni-min,Ni-min
53,24038,Ni-min,Ni-min
54,24039,Ni-min,Ni-min
55,24040,Ni-min,Ni-min
56,24041,Ni-min,Ni-min
57,24042,Ni-min,Ni-min
58,24043,Ni-min,Ni-min
59,24044,Ni-min,Ni-min
60,24045,Ni-min,Ni-min
61,24046,Ni-min,Ni-min
62,24047,Ni-min,Ni-min
63,24048,Ni-min,Ni-min
64,24049,Ni-min,Ni-min
65,24050,Ni-min,Ni-min
67,24051,Ni-min,Ni-min
68,24052,Ni-min,Ni-min
69,24053,Ni-min,Ni-min
70,24054,Ni-min,Ni-min
72,24055,Ni-min,Ni-min
74,24056,Ni-min,Ni-min
77,24057,Ni-min,Ni-min
78,24058,Ni-min,Ni-min
79,24059,Ni-min,Ni-min
80,24060,Ni-min,Ni-min
81,24061,Ni-min,Ni-min
82,24062,Ni-min,Ni-min
83,24063,Ni-min,Ni-min
85,24064,Ni-min,Ni-min
86,24065,Ni-min,Ni-min
87,24066,Ni-min,Ni-min
88,24067,Ni-min,Ni-min
90,24068,Ni-min,Ni-min
91,24069,Ni-min,Ni-min
92,24070,Ni-min,Ni-min
93,24071,Ni-min,Ni-min
94,24072,Ni-min,Ni-min
96,24073,Ni-min,Ni-min
97,24074,Ni-min,Ni-min
98,24075,Ni-min,Ni-min
100,24076,Ni-min,Ni-min
102,24077,Ni-min,Ni-min
103,24078,Ni-min,Ni-min
104,24079,Ni-min,Ni-min
106,24080,Ni-min,Ni-min
107,24081,Ni-min,Ni-min
108,24082,Ni-min,Ni-min
110,24083,Ni-min,Ni-min
112,24084,Ni-min,Ni-min
113,24085,Ni-min,Ni-min
114,24086,Ni-min,Ni-min
115,24087,Ni-min,Ni-min
116,24088,Ni-min,Ni-min
117,24089,Ni-min,Ni-min
119,24090,Ni-min,Ni-min
120,24091,Ni-min,Ni-min
121,24092,Ni-min,Ni-min
122,24093,Ni-min,Ni-min
123,24094,Ni-min,Ni-min
124,24095,Ni-min,Ni-min
125,24096,Ni-min,Ni-min
126,24097,Ni-min,Ni-min
127,24098,Ni-min,Ni-min
128,24099,Ni-min,Ni-min
129,24100,Ni-min,Ni-min
130,24101,Ni-min,Ni-min
131,24102,Ni-min,Ni-min
132,24103,Ni-min,Ni-min
133,24104,Ni-min,Ni-min
134,24105,Ni-min,Ni-min
136,24106,Ni-min,Ni-min
137,24107,Ni-min,Ni-min
138,24108,Ni-min,Ni-min
139,24109,Ni-min,Ni-min
140,24110,Ni-min,Ni-min
141,24111,Ni-min,Ni-min
142,24112,Ni-min,Ni-min
143,24113,Ni-min,Ni-min
144,24114,Ni-min,Ni-min
145,24115,Ni-min,Ni-min
146,24116,Ni-min,Ni-min
147,24117,Ni-min,Ni-min
149,24118,Ni-min,Ni-min
150,24119,Ni-min,Ni-min
152,24120,Ni-min,Ni-min
153,24121,Ni-min,Ni-min
155,24122,Ni-min,Ni-min
156,24123,Ni-min,Ni-min
157,24124,Ni-min,Ni-min
158,24125,Ni-min,Ni-min
160,24126,Ni-min,Ni-min
161,24127,Ni-min,Ni-min
163,24128,Ni-min,Ni-min
164,24129,Ni-min,Ni-min
165,24130,Ni-min,Ni-min
166,24131,Ni-min,Ni-min
167,24132,Ni-min,Ni-min
169,24133,Ni-min,Ni-min
171,24134,Ni-min,Ni-min
172,24135,Ni-min,Ni-min
175,24136,Ni-min,Ni-min
176,24137,Ni-min,Ni-min
178,24138,Ni-min,Ni-min
180,24139,Ni-min,Ni-min
181,24140,Ni-min,Ni-min
182,24141,Ni-min,Ni-min
183,24142,Ni-min,Ni-min
184,24143,Ni-min,Ni-min
185,24144,Ni-min,Ni-min
186,24145,Ni-min,Ni-min
187,24146,Ni-min,Ni-min
189,24147,Ni-min,Ni-min
190,24148,Ni-min,Ni-min
191,24149,Ni-min,Ni-min
192,24150,Ni-min,Ni-min
193,24151,Ni-min,Ni-min
194,24152,Ni-min,Ni-min
196,24153,Ni-min,Ni-min
197,24154,Ni-min,Ni-min
198,24155,Ni-min,Ni-min
199,24156,Ni-min,Ni-min
200,24157,Ni-min,Ni-min
201,24158,Ni-min,Ni-min
202,24159,Ni-min,Ni-min
204,24160,Ni-min,Ni-min
205,24161,Ni-min,Ni-min
206,24162,Ni-min,Ni-min
207,24163,Ni-min,Ni-min
208,24164,Ni-min,Ni-min
209,24165,Ni-min,Ni-min
210,24166,Ni-min,Ni-min
211,24167,Ni-min,Ni-min
212,24168,Ni-min,Ni-min
214,24169,Ni-min,Ni-min
215,24170,Ni-min,Ni-min
216,24171,Ni-min,Ni-min
217,24172,Ni-min,Ni-min
218,24173,Ni-min,Ni-min
219,24174,Ni-min,Ni-min
220,24175,Ni-min,Ni-min
221,24176,Ni-min,Ni-min
223,24177,Ni-min,Ni-min
224,24178,Ni-min,Ni-min
1,25001,Mo-max,Mo-max
2,25002,Mo-max,Mo-max
5,25003,Mo-max,Mo-max
6,25004,Mo-max,Mo-max
7,25005,Mo-max,Mo-max
9,25006,Mo-max,Mo-max
10,25007,Mo-max,Mo-max
12,25008,Mo-max,Mo-max
13,25009,Mo-max,Mo-max
15,25010,Mo-max,Mo-max
16,25011,Mo-max,Mo-max
17,25012,Mo-max,Mo-max
18,25013,Mo-max,Mo-max
19,25014,Mo-max,Mo-max
21,25015,Mo-max,Mo-max
22,25016,Mo-max,Mo-max
23,25017,Mo-max,Mo-max
25,25018,Mo-max,Mo-max
26,25019,Mo-max,Mo-max
27,25020,Mo-max,Mo-max
28,25021,Mo-max,Mo-max
29,25022,Mo-max,Mo-max
30,25023,Mo-max,Mo-max
34,25024,Mo-max,Mo-max
35,25025,Mo-max,Mo-max
37,25026,Mo-max,Mo-max
38,25027,Mo-max,Mo-max
39,25028,Mo-max,Mo-max
40,25029,Mo-max,Mo-max
41,25030,Mo-max,Mo-max
42,25031,Mo-max,Mo-max
43,25032,Mo-max,Mo-max
44,25033,Mo-max,Mo-max
47,25034,Mo-max,Mo-max
48,25035,Mo-max,Mo-max
49,25036,Mo-max,Mo-max
50,25037,Mo-max,Mo-max
51,25038,Mo-max,Mo-max
52,25039,Mo-max,Mo-max
53,25040,Mo-max,Mo-max
54,25041,Mo-max,Mo-max
55,25042,Mo-max,Mo-max
56,25043,Mo-max,Mo-max
57,25044,Mo-max,Mo-max
58,25045,Mo-max,Mo-max
59,25046,Mo-max,Mo-max
60,25047,Mo-max,Mo-max
61,25048,Mo-max,Mo-max
62,25049,Mo-max,Mo-max
63,25050,Mo-max,Mo-max
64,25051,Mo-max,Mo-max
65,25052,Mo-max,Mo-max
66,25053,Mo-max,Mo-max
67,25054,Mo-max,Mo-max
68,25055,Mo-max,Mo-max
70,25056,Mo-max,Mo-max
72,25057,Mo-max,Mo-max
74,25058,Mo-max,Mo-max
75,25059,Mo-max,Mo-max
77,25060,Mo-max,Mo-max
78,25061,Mo-max,Mo-max
79,25062,Mo-max,Mo-max
80,25063,Mo-max,Mo-max
81,25064,Mo-max,Mo-max
82,25065,Mo-max,Mo-max
83,25066,Mo-max,Mo-max
85,25067,Mo-max,Mo-max
86,25068,Mo-max,Mo-max
87,25069,Mo-max,Mo-max
88,25070,Mo-max,Mo-max
89,25071,Mo-max,Mo-max
90,25072,Mo-max,Mo-max
91,25073,Mo-max,Mo-max
93,25074,Mo-max,Mo-max
94,25075,Mo-max,Mo-max
95,25076,Mo-max,Mo-max
96,25077,Mo-max,Mo-max
97,25078,Mo-max,Mo-max
98,25079,Mo-max,Mo-max
102,25080,Mo-max,Mo-max
103,25081,Mo-max,Mo-max
104,25082,Mo-max,Mo-max
105,25083,Mo-max,Mo-max
106,25084,Mo-max,Mo-max
107,25085,Mo-max,Mo-max
108,25086,Mo-max,Mo-max
110,25087,Mo-max,Mo-max
112,25088,Mo-max,Mo-max
113,25089,Mo-max,Mo-max
115,25090,Mo-max,Mo-max
116,25091,Mo-max,Mo-max
117,25092,Mo-max,Mo-max
119,25093,Mo-max,Mo-max
120,25094,Mo-max,Mo-max
121,25095,Mo-max,Mo-max
122,25096,Mo-max,Mo-max
124,25097,Mo-max,Mo-max
125,25098,Mo-max,Mo-max
126,25099,Mo-max,Mo-max
127,25100,Mo-max,Mo-max
128,25101,Mo-max,Mo-max
129,25102,Mo-max,Mo-max
131,25103,Mo-max,Mo-max
132,25104,Mo-max,Mo-max
134,25105,Mo-max,Mo-max
135,25106,Mo-max,Mo-max
136,25107,Mo-max,Mo-max
137,25108,Mo-max,Mo-max
139,25109,Mo-max,Mo-max
140,25110,Mo-max,Mo-max
141,25111,Mo-max,Mo-max
142,25112,Mo-max,Mo-max
144,25113,Mo-max,Mo-max
145,25114,Mo-max,Mo-max
146,25115,Mo-max,Mo-max
147,25116,Mo-max,Mo-max
149,25117,Mo-max,Mo-max
150,25118,Mo-max,Mo-max
151,25119,Mo-max,Mo-max
153,25120,Mo-max,Mo-max
155,25121,Mo-max,Mo-max
156,25122,Mo-max,Mo-max
158,25123,Mo-max,Mo-max
159,25124,Mo-max,Mo-max
161,25125,Mo-max,Mo-max
162,25126,Mo-max,Mo-max
163,25127,Mo-max,Mo-max
164,25128,Mo-max,Mo-max
165,25129,Mo-max,Mo-max
166,25130,Mo-max,Mo-max
167,25131,Mo-max,Mo-max
168,25132,Mo-max,Mo-max
169,25133,Mo-max,Mo-max
171,25134,Mo-max,Mo-max
172,25135,Mo-max,Mo-max
175,25136,Mo-max,Mo-max
176,25137,Mo-max,Mo-max
180,25138,Mo-max,Mo-max
181,25139,Mo-max,Mo-max
182,25140,Mo-max,Mo-max
183,25141,Mo-max,Mo-max
184,25142,Mo-max,Mo-max
185,25143,Mo-max,Mo-max
187,25144,Mo-max,Mo-max
189,25145,Mo-max,Mo-max
190,25146,Mo-max,Mo-max
193,25147,Mo-max,Mo-max
194,25148,Mo-max,Mo-max
196,25149,Mo-max,Mo-max
197,25150,Mo-max,Mo-max
198,25151,Mo-max,Mo-max
199,25152,Mo-max,Mo-max
201,25153,Mo-max,Mo-max
202,25154,Mo-max,Mo-max
204,25155,Mo-max,Mo-max
205,25156,Mo-max,Mo-max
206,25157,Mo-max,Mo-max
207,25158,Mo-max,Mo-max
209,25159,Mo-max,Mo-max
210,25160,Mo-max,Mo-max
211,25161,Mo-max,Mo-max
212,25162,Mo-max,Mo-max
214,25163,Mo-max,Mo-max
215,25164,Mo-max,Mo-max
216,25165,Mo-max,Mo-max
217,25166,Mo-max,Mo-max
218,25167,Mo-max,Mo-max
219,25168,Mo-max,Mo-max
220,25169,Mo-max,Mo-max
221,25170,Mo-max,Mo-max
223,25171,Mo-max,Mo-max
224,25172,Mo-max,Mo-max
1,26001,Mo-min,Mo-min
2,26002,Mo-min,Mo-min
5,26003,Mo-min,Mo-min
6,26004,Mo-min,Mo-min
7,26005,Mo-min,Mo-min
9,26006,Mo-min,Mo-min
10,26007,Mo-min,Mo-min
12,26008,Mo-min,Mo-min
13,26009,Mo-min,Mo-min
